year,cname_year,wdi_armedf,wdi_armedfper,wdi_expmilgdp,wdi_expmilgexp,wdi_imparms,scf_milexp,scf_ExpPerTroop,scf_Praetorian
1998,Turkey 1998,821200,4,3.261,.,2648000000,12218252165.05,14878.52,2.44
1998,Tuvalu 1998,.,.,.,.,.,.,.,.
1998,Taiwan 1998,.,.,.,.,.,.,.,.
1998,Tanzania 1998,35400,0,1.437,.,.,156137540.51,4410.54,12.75
1998,Uganda 1998,41500,0,2.535,.,55000000,148239313.05,3571.95,13.64
1998,Ukraine 1998,449400,2,3.355,.,.,1889948220.40,4205.48,3.74
1998,Uruguay 1998,26520,2,2.258,9,19000000,403994177.41,15232.99,2.80
1998,United States 1998,1594000,1,3.018,.,280000000,319941240490.06,200715.83,5.22
1998,Uzbekistan 1998,100000,1,.,.,.,.,.,.
1998,St Vincent and the Grenadines 1998,.,.,.,.,.,.,.,.
1998,"Vietnam, South 1998",.,.,.,.,.,.,.,.
1998,Venezuela 1998,79000,1,1.589,8,19000000,2090147873.54,26457.23,4.74
1998,Vietnam 1998,524000,1,.,.,220000000,.,.,.
1998,"Vietnam, North 1998",.,.,.,.,.,.,.,.
1998,Vanuatu 1998,.,.,.,.,.,.,.,.
1998,Samoa 1998,.,.,.,.,.,.,.,.
1998,Tibet 1998,.,.,.,.,.,.,.,.
1998,Yemen 1998,136300,3,6.082,21,1000000,752455519.74,5520.54,7.51
1998,"Yemen, North 1998",.,.,.,.,.,.,.,.
1998,"Yemen, South 1998",.,.,.,.,.,.,.,.
1998,Yugoslavia 1998,.,.,.,.,.,.,.,.
1998,South Africa 1998,211700,1,1.383,.,.,2768796183.50,13078.81,2.74
1998,Zambia 1998,23000,1,.,.,.,.,.,.
1998,Zimbabwe 1998,60800,1,.,.,1000000,.,.,.
1999,Afghanistan 1999,400000,8,.,.,.,.,.,.
1999,Angola 1999,127500,2,17.335,88,363000000,.,.,.
1999,Albania 1999,67500,5,1.249,.,.,71843190.34,1064.33,0.58
1999,Andorra 1999,.,.,.,.,.,.,.,.
1999,United Arab Emirates 1999,65500,4,5.013,.,437000000,6290985381.75,96044.11,2.21
1999,Argentina 1999,101740,1,1.220,.,267000000,2460901137.12,24187.90,4.40
1999,Armenia 1999,54400,4,3.697,.,2000000,96186388.96,1768.10,2.10
1999,Antigua and Barbuda 1999,200,.,.,.,.,.,.,.
1999,Australia 1999,56200,1,1.942,8,673000000,11047220642.40,196566.26,6.54
1999,Austria 1999,40500,1,0.980,2,48000000,2739997337.33,67652.58,1.93
1999,Azerbaijan 1999,84900,2,2.625,14,.,166231359.75,1957.94,2.47
1999,Burundi 1999,45500,2,6.258,30,.,63323679.87,1391.70,9.11
1999,Belgium 1999,41750,1,1.383,3,58000000,4725028563.84,113171.63,3.39
1999,Benin 1999,7300,0,0.663,.,.,24855793.47,3404.44,6.12
1999,Burkina Faso 1999,10300,0,1.385,.,0,54556954.59,5296.28,15.17
1999,Bangladesh 1999,192200,0,1.269,.,185000000,653114408.25,3398.08,8.50
1999,Bulgaria 1999,114760,3,2.645,9,7000000,566078004.62,4932.67,1.89
1999,Bahrain 1999,21150,7,5.494,.,.,647805539.12,30627.66,1.66
1999,Bahamas 1999,3200,2,.,.,.,.,.,.
1999,Bosnia and Herzegovina 1999,86000,6,.,.,25000000,.,.,.
1999,Belarus 1999,103900,2,1.367,5,41000000,271815849.33,2616.10,1.32
1999,Belize 1999,1050,1,0.823,4,.,6265292.47,5961.27,1.87
1999,Bolivia 1999,69600,2,2.139,.,9000000,171140566.43,2458.88,2.51
1999,Brazil 1999,676600,1,1.639,8,367000000,12160174675.73,17972.45,4.19
1999,Barbados 1999,610,0,.,.,.,.,.,.
1999,Brunei 1999,8750,6,5.618,.,5000000,469839522.38,53689.81,2.08
1999,Bhutan 1999,7000,3,.,.,.,.,.,.
1999,Botswana 1999,10000,1,3.092,.,.,252023659.11,25199.85,5.28
1999,Central African Republic 1999,5000,0,.,.,.,.,.,.
1999,Canada 1999,69950,0,1.218,6,193000000,11894092849.81,170034.64,5.31
1999,Switzerland 1999,27700,1,1.086,.,507000000,3951317938.85,142641.71,2.80
1999,Chile 1999,122500,2,2.799,.,206000000,2712055873.80,22139.05,3.42
1999,China 1999,3820000,1,1.887,.,1787000000,24782810630.88,6487.65,6.19
1999,Cote d'Ivoire 1999,15000,0,.,.,2000000,.,.,.
1999,Cameroon 1999,22100,0,1.444,12,4000000,191644990.01,8671.33,10.14
1999,"Congo, Democratic Republic 1999",92900,1,1.158,11,46000000,123483863.03,1329.20,5.83
1999,Congo 1999,15000,1,.,.,1000000,.,.,.
1999,Colombia 1999,231000,1,3.763,.,44000000,4421373172.66,19140.06,6.49
1999,Comoros 1999,.,.,.,.,.,.,.,.
1999,Cape Verde 1999,1200,1,0.845,.,.,5440548.09,4530.02,3.02
1999,Costa Rica 1999,15400,1,.,.,.,.,.,.
1999,Czechoslovakia 1999,.,.,.,.,.,.,.,.
1999,Cuba 1999,91500,2,.,.,.,.,.,.
1999,Cyprus (-1974) 1999,.,.,.,.,.,.,.,.
1999,Cyprus (1975-) 1999,10750,3,2.779,5,113000000,403229242.50,37506.21,1.77
1999,Czech Republic 1999,59600,1,1.863,6,1000000,2004164766.25,33626.36,3.22
1999,"Germany, East 1999",.,.,.,.,.,.,.,.
1999,Germany 1999,331000,1,1.482,5,129000000,40036358713.64,120955.40,3.68
1999,"Germany, West 1999",.,.,.,.,.,.,.,.
1999,Djibouti 1999,12600,6,4.995,.,.,30451894.69,2416.63,2.82
1999,Dominica 1999,.,.,.,.,.,.,.,.
1999,Denmark 1999,27000,1,1.565,4,68000000,3732343568.47,138229.83,3.08
1999,Dominican Republic 1999,39500,1,0.816,.,1000000,220901572.66,5592.30,1.74
1999,Algeria 1999,303200,3,3.755,.,370000000,2898797483.26,9560.65,3.81
1999,Ecuador 1999,57370,1,1.507,.,17000000,488416214.30,8513.29,3.26
1999,Egypt 1999,680000,3,3.212,.,513000000,2298780827.16,3380.56,3.17
1999,Eritrea 1999,200000,13,39.607,.,31000000,395804086.44,1979.01,6.79
1999,Spain 1999,262260,1,1.193,4,386000000,11102458277.81,42333.62,1.82
1999,Estonia 1999,7600,1,1.287,4,1000000,115755176.36,15228.94,2.34
1999,Ethiopia (-1992) 1999,.,.,.,.,.,.,.,.
1999,Ethiopia (1993-) 1999,325500,1,9.663,53,155000000,826987265.42,2540.66,19.16
1999,Finland 1999,35100,1,1.223,3,768000000,2083066326.91,59344.93,1.80
1999,Fiji 1999,3500,1,1.226,.,.,33265070.65,9501.59,2.82
1999,France (-1962) 1999,.,.,.,.,.,.,.,.
1999,France (1963-) 1999,411600,2,2.593,6,110000000,50670239365.45,123105.24,3.81
1999,Micronesia 1999,.,.,.,.,.,.,.,.
1999,Gabon 1999,9500,2,.,.,.,.,.,.
1999,United Kingdom 1999,218000,1,2.329,7,125000000,47233196728.72,216665.05,6.27
1999,Georgia 1999,32800,1,0.924,6,23000000,40855417.25,1245.55,1.25
1999,Ghana 1999,8000,0,0.768,.,7000000,62164531.59,7769.60,17.65
1999,Guinea 1999,19300,1,1.595,12,.,39285544.57,2035.41,7.15
1999,Gambia 1999,800,0,0.432,.,.,2202924.59,2750.22,6.43
1999,Guinea-Bissau 1999,9300,2,.,.,.,.,.,.
1999,Equatorial Guinea 1999,1600,1,.,.,3000000,.,.,.
1999,Greece 1999,169600,4,3.360,8,845000000,6622066939.74,39044.98,2.16
1999,Grenada 1999,.,.,.,.,.,.,.,.
1999,Guatemala 1999,40900,1,0.676,6,.,152858287.37,3737.28,1.88
1999,Guyana 1999,3100,1,.,.,.,.,.,.
1999,Honduras 1999,14300,1,.,.,.,.,.,.
1999,Croatia 1999,101000,5,4.430,12,.,1556167175.71,15407.44,2.00
1999,Haiti 1999,5300,0,.,.,.,.,.,.
1999,Hungary 1999,65000,2,1.647,4,72000000,1440976787.62,22168.53,2.59
1999,Indonesia 1999,499000,1,0.811,5,164000000,1753599486.16,3514.22,3.39
1999,India 1999,2263000,1,2.957,20,1216000000,17162435399.73,7583.93,13.52
1999,Ireland 1999,11500,1,0.751,3,35000000,1114831969.75,96933.48,2.45
1999,Iran 1999,785600,4,2.469,15,323000000,3923740974.70,4994.57,2.04
1999,Iraq 1999,479000,9,.,.,.,.,.,.
1999,Iceland 1999,100,0,.,.,.,.,.,.
1999,Israel 1999,179550,8,7.359,.,1191000000,8676399907.77,48322.76,2.51
1999,Italy 1999,521200,2,1.897,5,25000000,32354255294.73,62076.35,2.07
1999,Jamaica 1999,3020,0,0.511,.,10000000,51814399.59,17151.41,4.35
1999,Jordan 1999,134000,11,6.284,23,64000000,557106752.38,4157.48,2.19
1999,Japan 1999,254600,0,0.974,.,1257000000,41022940993.69,161126.39,4.84
1999,Kazakhstan 1999,100300,1,0.853,6,72000000,270967925.82,2701.55,1.27
1999,Kenya 1999,29200,0,1.178,.,.,183526709.34,6284.95,12.22
1999,Kyrgyzstan 1999,12200,1,2.599,15,.,50376215.91,4128.86,10.31
1999,Cambodia 1999,359000,7,2.510,.,.,92922978.54,258.84,0.83
1999,Kiribati 1999,.,.,.,.,.,.,.,.
1999,St Kitts and Nevis 1999,.,.,.,.,.,.,.,.
1999,"Korea, South 1999",676500,3,2.487,16,1648000000,16288534938.30,24077.62,1.71
1999,Kuwait 1999,20300,2,7.591,.,212000000,3947396218.14,194443.44,6.93
1999,Laos 1999,129100,5,1.058,.,30000000,20206134.58,156.51,0.43
1999,Lebanon 1999,80900,8,4.771,.,4000000,818299663.13,10114.83,1.86
1999,Liberia 1999,5300,1,.,.,1000000,.,.,.
1999,Libya 1999,65500,4,3.206,.,9000000,1139147364.91,17391.30,2.57
1999,St Lucia 1999,.,.,.,.,.,.,.,.
1999,Liechtenstein 1999,.,.,.,.,.,.,.,.
1999,Sri Lanka 1999,218300,3,4.030,19,85000000,763856850.51,3499.10,3.52
1999,Lesotho 1999,2000,0,4.252,.,.,48011326.27,23993.67,39.09
1999,Lithuania 1999,16030,1,3.350,.,5000000,584077435.36,36434.25,7.36
1999,Luxembourg 1999,1400,1,0.630,2,1000000,185719737.83,132562.27,1.94
1999,Latvia 1999,9450,1,0.751,3,4000000,81249108.82,8596.88,1.90
1999,Morocco 1999,238300,2,2.970,.,60000000,1364657990.77,5726.61,3.60
1999,Monaco 1999,.,.,.,.,.,.,.,.
1999,Moldova 1999,14050,1,0.511,2,.,10631276.16,756.62,1.33
1999,Madagascar 1999,28500,0,1.211,.,.,52074615.12,1827.12,6.49
1999,Maldives 1999,5000,6,.,.,.,.,.,.
1999,Mexico 1999,193770,0,0.502,4,141000000,3806792349.79,19645.83,2.62
1999,Marshall Islands 1999,.,.,.,.,.,.,.,.
1999,Macedonia 1999,23500,3,1.803,.,81000000,97920823.38,4166.67,1.53
1999,Mali 1999,15200,1,1.492,.,.,62114814.21,4086.23,10.54
1999,Malta 1999,1900,1,0.716,.,.,38437509.19,20219.63,1.43
1999,Myanmar 1999,429050,2,1.995,.,141000000,.,.,.
1999,Montenegro 1999,.,.,.,.,.,.,.,.
1999,Mongolia 1999,16300,2,1.704,9,.,31061059.61,1905.47,2.48
1999,Mozambique 1999,6100,0,1.066,.,.,52887880.44,8668.72,31.05
1999,Mauritania 1999,20650,3,2.274,.,.,39776652.16,1926.14,2.90
1999,Mauritius 1999,1800,0,0.211,.,.,10446814.47,5800.56,1.37
1999,Malawi 1999,6000,0,0.811,.,.,20008301.91,3334.16,14.71
1999,Malaysia (-1965) 1999,.,.,.,.,.,.,.,.
1999,Malaysia (1966-) 1999,125100,1,2.101,11,720000000,2198187874.52,17571.31,3.85
1999,Namibia 1999,9100,1,2.769,9,.,152744415.10,16783.26,5.65
1999,Niger 1999,10700,0,1.167,.,.,33167794.06,3099.50,11.80
1999,Nigeria 1999,124000,0,1.371,.,.,883052827.98,7121.34,13.25
1999,Nicaragua 1999,16000,1,0.555,4,.,28829682.49,1801.74,1.72
1999,Netherlands 1999,60000,1,1.590,4,284000000,9684300097.51,161402.31,4.19
1999,Norway 1999,31000,1,2.039,.,156000000,5470817748.99,176472.30,2.93
1999,Nepal 1999,90000,1,0.947,.,.,61388318.81,682.08,2.45
1999,Nauru 1999,.,.,.,.,.,.,.,.
1999,New Zealand 1999,9530,0,1.619,.,320000000,1487856085.58,156107.03,6.52
1999,Oman 1999,47900,6,11.376,40,.,3213073042.19,67077.37,5.29
1999,Pakistan (-1970) 1999,.,.,.,.,.,.,.,.
1999,Pakistan (1971-) 1999,834000,2,5.190,27,879000000,4272126599.15,5122.45,8.41
1999,Panama 1999,11800,1,0.974,5,.,118772659.29,10064.63,2.45
1999,Peru 1999,193000,2,2.011,11,97000000,1190106230.03,6166.32,2.66
1999,Philippines 1999,152500,0,1.616,.,.,1274503232.53,8357.34,8.08
1999,Palau 1999,.,.,.,.,.,.,.,.
1999,Papua New Guinea 1999,4300,0,1.039,4,.,46588318.81,10831.97,12.65
1999,Poland 1999,264050,2,1.918,.,25000000,4838080801.76,18322.52,2.81
1999,"Korea, North 1999",1244000,9,.,.,179000000,.,.,.
1999,Portugal 1999,90600,2,1.888,5,3000000,3437742249.39,37943.76,2.13
1999,Paraguay 1999,35000,2,1.466,.,.,119266490.85,3407.52,2.18
1999,Qatar 1999,11800,4,.,.,72000000,.,.,.
1999,Romania 1999,282900,2,2.640,.,143000000,1943140024.23,6868.62,2.10
1999,Russia 1999,1482100,2,3.302,.,.,17032517489.48,11492.14,3.28
1999,Rwanda 1999,54000,2,4.448,.,20000000,74088741.05,1371.99,6.25
1999,Saudi Arabia 1999,178000,3,11.382,.,1580000000,28069282738.37,157691.71,13.32
1999,Serbia and Montenegro 1999,.,.,.,.,.,.,.,.
1999,Sudan (-2011) 1999,109700,1,4.022,53,36000000,735670279.94,6706.14,12.39
1999,Sudan (2012-) 1999,.,.,.,.,.,.,.,.
1999,Senegal 1999,17000,0,1.522,.,.,102259468.96,6014.91,8.61
1999,Singapore 1999,181000,9,5.207,35,318000000,4800059982.54,26519.52,1.14
1999,Solomon Islands 1999,.,.,.,.,.,.,.,.
1999,Sierra Leone 1999,3800,0,.,.,12000000,.,.,.
1999,El Salvador 1999,36600,2,1.316,.,.,196019832.27,5355.59,2.08
1999,San Marino 1999,.,.,.,.,.,.,.,.
1999,Somalia 1999,50000,2,.,.,1000000,.,.,.
1999,Serbia 1999,.,.,.,.,.,.,.,.
1999,South Sudan 1999,.,.,.,.,.,.,.,.
1999,Sao Tome and Principe 1999,1000,2,.,.,.,.,.,.
1999,USSR 1999,.,.,.,.,.,.,.,.
1999,Suriname 1999,1800,1,.,.,23000000,.,.,.
1999,Slovakia 1999,47480,2,1.574,.,.,762061415.67,16049.82,1.79
1999,Slovenia 1999,14050,1,1.211,4,18000000,354283025.38,25214.08,1.71
1999,Sweden 1999,88700,2,1.901,5,224000000,6202250846.62,69923.12,1.90
1999,Swaziland 1999,3000,1,1.670,.,.,38213921.75,12733.73,5.83
1999,Seychelles 1999,500,.,1.780,4,.,16349528.75,32633.79,2.86
1999,Syria 1999,424000,9,5.811,35,58000000,1282722949.79,3025.28,2.19
1999,Chad 1999,34850,1,1.365,.,7000000,42014132.28,1205.54,3.15
1999,Togo 1999,7750,0,.,.,.,.,.,.
1999,Thailand 1999,377000,1,1.624,.,167000000,2257943655.83,5989.22,2.67
1999,Tajikistan 1999,10200,0,1.392,14,.,18634085.59,1826.69,8.32
1999,Turkmenistan 1999,19000,1,2.892,.,.,173300961.35,9120.62,6.77
1999,Timor-Leste 1999,.,.,.,.,.,.,.,.
1999,Tonga 1999,.,.,.,.,.,.,.,.
1999,Trinidad and Tobago 1999,7500,1,.,.,.,.,.,.
1999,Tunisia 1999,47000,1,1.556,6,11000000,396173308.34,8429.04,3.13
1999,Turkey 1999,841200,4,3.985,.,1735000000,14426024774.28,17149.32,2.95
1999,Tuvalu 1999,.,.,.,.,.,.,.,.
1999,Taiwan 1999,.,.,.,.,.,.,.,.
1999,Tanzania 1999,35400,0,1.325,.,.,150953349.08,4264.10,12.05
1999,Uganda 1999,41500,0,2.844,19,39000000,179692042.74,4329.82,15.78
1999,Ukraine 1999,428000,2,2.982,12,.,1676561426.27,3917.19,3.46
1999,Uruguay 1999,26520,2,2.394,9,9000000,420076317.20,15839.38,2.99
1999,United States 1999,1575000,1,2.908,.,234000000,322806219059.10,204956.20,5.15
1999,Uzbekistan 1999,94000,1,1.638,.,.,173468066.34,1845.39,4.24
1999,St Vincent and the Grenadines 1999,.,.,.,.,.,.,.,.
1999,"Vietnam, South 1999",.,.,.,.,.,.,.,.
1999,Venezuela 1999,79000,1,1.437,7,85000000,1778062236.66,22506.83,4.37
1999,Vietnam 1999,524000,1,.,.,163000000,.,.,.
1999,"Vietnam, North 1999",.,.,.,.,.,.,.,.
1999,Vanuatu 1999,.,.,.,.,.,.,.,.
1999,Samoa 1999,.,.,.,.,.,.,.,.
1999,Tibet 1999,.,.,.,.,.,.,.,.
1999,Yemen 1999,136300,3,5.173,24,50000000,664170123.36,4872.82,6.57
1999,"Yemen, North 1999",.,.,.,.,.,.,.,.
1999,"Yemen, South 1999",.,.,.,.,.,.,.,.
1999,Yugoslavia 1999,.,.,.,.,.,.,.,.
1999,South Africa 1999,78150,0,1.272,.,21000000,2607491613.40,33364.79,6.99
1999,Zambia 1999,23000,1,1.648,10,.,97841952.67,4253.81,7.39
1999,Zimbabwe 1999,60800,1,3.841,.,25000000,334685784.71,5504.61,7.82
2000,Afghanistan 2000,400000,8,.,.,.,.,.,.
2000,Angola 2000,117500,2,6.393,29,146000000,.,.,.
2000,Albania 2000,67500,5,1.246,.,.,76457901.74,1132.69,0.57
2000,Andorra 2000,.,.,.,.,.,.,.,.
2000,United Arab Emirates 2000,66000,4,5.632,.,247000000,7834550741.24,118703.52,2.60
2000,Argentina 2000,102300,1,1.149,.,213000000,2298368056.85,22466.72,4.16
2000,Armenia 2000,42300,3,3.560,.,.,98077430.46,2318.56,2.59
2000,Antigua and Barbuda 2000,200,.,.,.,.,.,.,.
2000,Australia 2000,51600,1,1.899,8,338000000,11220940863.73,217455.88,7.05
2000,Austria 2000,40500,1,0.980,2,25000000,2832499796.52,69936.54,1.94
2000,Azerbaijan 2000,87100,2,2.268,.,3000000,159549759.74,1831.78,2.10
2000,Burundi 2000,45500,2,4.862,.,.,48772895.00,1071.91,7.23
2000,Belgium 2000,39300,1,1.341,3,35000000,4748828506.41,120832.26,3.50
2000,Benin 2000,7300,0,0.564,.,.,22380358.38,3065.38,5.37
2000,Burkina Faso 2000,11300,0,1.392,.,.,55864047.87,4943.28,14.30
2000,Bangladesh 2000,137000,0,1.243,.,203000000,673744143.36,4917.80,11.91
2000,Bulgaria 2000,113800,3,2.672,9,.,600511112.93,5276.85,1.92
2000,Bahrain 2000,21200,7,3.955,.,299000000,491039873.55,23161.17,1.24
2000,Bahamas 2000,3200,2,.,.,33000000,.,.,.
2000,Bosnia and Herzegovina 2000,76000,5,.,.,.,.,.,.
2000,Belarus 2000,91100,2,1.347,5,.,283420669.16,3111.06,1.48
2000,Belize 2000,1100,1,0.855,5,1000000,7355015.52,6680.30,1.92
2000,Bolivia 2000,69600,2,2.068,.,19000000,169574194.50,2436.38,2.48
2000,Brazil 2000,673200,1,1.726,8,124000000,13370209150.58,19860.65,4.51
2000,Barbados 2000,600,0,.,.,.,.,.,.
2000,Brunei 2000,8800,6,4.069,.,.,350037793.30,39772.50,1.53
2000,Bhutan 2000,6000,3,.,.,.,.,.,.
2000,Botswana 2000,10000,1,3.191,.,53000000,265273625.67,26524.71,5.54
2000,Central African Republic 2000,5400,0,.,.,.,.,.,.
2000,Canada 2000,68500,0,1.122,6,566000000,11525039769.79,168246.30,5.04
2000,Switzerland 2000,27700,1,1.031,.,23000000,3900161671.22,140794.98,2.67
2000,Chile 2000,116500,2,2.652,.,202000000,2685222312.89,23048.92,3.45
2000,China 2000,3910000,1,1.841,.,2555000000,26216013900.98,6704.86,5.95
2000,Cote d'Ivoire 2000,.,.,.,.,0,.,.,.
2000,Cameroon 2000,22100,0,1.325,.,.,183174765.88,8288.08,9.55
2000,"Congo, Democratic Republic 2000",92900,1,0.220,11,88000000,21861491.24,235.32,1.14
2000,Congo 2000,15000,1,.,.,0,.,.,.
2000,Colombia 2000,247000,1,3.032,.,60000000,3719805769.97,15059.88,4.96
2000,Comoros 2000,.,.,.,.,.,.,.,.
2000,Cape Verde 2000,1200,1,1.261,.,1000000,9282882.89,7729.29,4.61
2000,Costa Rica 2000,15400,1,.,.,.,.,.,.
2000,Czechoslovakia 2000,.,.,.,.,.,.,.,.
2000,Cuba 2000,84500,2,.,.,.,.,.,.
2000,Cyprus (-1974) 2000,.,.,.,.,.,.,.,.
2000,Cyprus (1975-) 2000,10800,2,2.838,5,4000000,435227438.26,40295.11,1.82
2000,Czech Republic 2000,63300,1,1.883,6,14000000,2111973294.19,33363.98,3.05
2000,"Germany, East 2000",.,.,.,.,.,.,.,.
2000,Germany 2000,221100,1,1.444,5,113000000,40152857175.93,181604.14,5.37
2000,"Germany, West 2000",.,.,.,.,.,.,.,.
2000,Djibouti 2000,12600,6,4.721,.,1000000,28900870.47,2293.54,2.71
2000,Dominica 2000,.,.,.,.,.,.,.,.
2000,Denmark 2000,21800,1,1.457,4,53000000,3606405612.95,165423.86,3.57
2000,Dominican Republic 2000,39500,1,1.043,.,13000000,298339752.41,7552.71,2.26
2000,Algeria 2000,305200,3,3.433,.,412000000,2708776977.43,8875.39,3.51
2000,Ecuador 2000,57800,1,1.452,.,.,475602895.87,8228.28,3.17
2000,Egypt 2000,678500,3,3.189,.,837000000,2404776659.78,3544.25,3.21
2000,Eritrea 2000,200000,13,32.656,.,20000000,316087846.73,1580.43,5.77
2000,Spain 2000,241800,1,1.176,4,334000000,11517540908.97,47632.31,1.96
2000,Estonia 2000,7600,1,1.376,5,27000000,136859500.84,18005.46,2.53
2000,Ethiopia (-1992) 2000,.,.,.,.,.,.,.,.
2000,Ethiopia (1993-) 2000,352500,1,7.556,.,140000000,685936325.94,1945.91,14.24
2000,Finland 2000,35100,1,1.241,4,474000000,2232905794.73,63613.74,1.83
2000,Fiji 2000,3500,1,1.902,.,.,50740478.38,14493.14,4.41
2000,France (-1962) 2000,.,.,.,.,.,.,.,.
2000,France (1963-) 2000,389400,1,2.471,6,107000000,50162503842.95,128819.66,3.87
2000,Micronesia 2000,.,.,.,.,.,.,.,.
2000,Gabon 2000,6700,2,1.801,.,.,156356215.22,23333.27,3.31
2000,United Kingdom 2000,212500,1,2.268,7,873000000,47744601280.51,224679.42,6.28
2000,Georgia 2000,33400,2,0.616,5,6000000,27707612.07,829.54,0.81
2000,Ghana 2000,8000,0,1.021,.,1000000,85710426.23,10712.46,24.03
2000,Guinea 2000,19300,1,1.535,.,18000000,38742336.59,2007.27,7.00
2000,Gambia 2000,800,0,0.425,.,.,2284131.65,2851.60,6.51
2000,Guinea-Bissau 2000,9300,2,2.575,.,.,13857878.07,1489.93,3.64
2000,Equatorial Guinea 2000,1600,1,.,.,.,.,.,.
2000,Greece 2000,163200,3,3.456,8,708000000,7096211566.00,43481.42,2.31
2000,Grenada 2000,.,.,.,.,.,.,.,.
2000,Guatemala 2000,52900,1,0.818,7,.,191834615.19,3626.29,1.81
2000,Guyana 2000,3100,1,1.766,.,.,14062795.33,4534.92,4.23
2000,Honduras 2000,14300,1,0.730,.,.,56239611.85,3932.56,3.19
2000,Croatia 2000,101000,5,3.030,8,.,1104589460.10,10936.42,1.33
2000,Haiti 2000,5300,0,.,.,.,.,.,.
2000,Hungary 2000,57800,1,1.698,4,14000000,1548836151.66,26796.01,3.00
2000,Indonesia 2000,492000,0,0.684,.,151000000,1553217442.57,3156.94,2.94
2000,India 2000,2372000,1,2.949,19,982000000,17771828664.77,7492.34,13.10
2000,Ireland 2000,11500,1,0.696,3,0,1138012654.01,98949.02,2.30
2000,Iran 2000,753000,4,2.344,15,418000000,3941688012.46,5234.64,2.05
2000,Iraq 2000,479000,9,.,.,.,.,.,.
2000,Iceland 2000,100,0,.,.,.,.,.,.
2000,Israel 2000,180500,7,7.096,16,368000000,9113573489.88,50490.43,2.47
2000,Italy 2000,503100,2,1.962,5,241000000,34705965764.16,68984.09,2.22
2000,Jamaica 2000,3000,0,0.487,.,.,49792335.33,16591.91,4.20
2000,Jordan 2000,148900,12,6.258,23,133000000,578368061.41,3884.25,2.02
2000,Japan 2000,248700,0,0.972,.,483000000,41864192560.17,168331.42,4.96
2000,Kazakhstan 2000,98500,1,0.785,6,140000000,273686783.52,2778.52,1.19
2000,Kenya 2000,27200,0,1.303,8,15000000,204256670.80,7509.16,14.88
2000,Kyrgyzstan 2000,14000,1,2.879,18,.,58820264.30,4201.15,10.07
2000,Cambodia 2000,360000,6,2.191,.,.,88225759.50,245.07,0.74
2000,Kiribati 2000,.,.,.,.,.,.,.,.
2000,St Kitts and Nevis 2000,.,.,.,.,.,.,.,.
2000,"Korea, South 2000",687500,3,2.457,16,1398000000,17514676339.48,25475.86,1.68
2000,Kuwait 2000,20300,2,7.151,.,245000000,3893134346.28,191770.57,6.80
2000,Laos 2000,129100,5,0.793,.,7000000,16035489.15,124.21,0.33
2000,Lebanon 2000,76600,7,5.388,18,4000000,936648163.33,12227.62,2.28
2000,Liberia 2000,15000,2,.,.,8000000,.,.,.
2000,Libya 2000,76500,4,2.836,.,.,1044827192.58,13657.69,1.98
2000,St Lucia 2000,.,.,.,.,.,.,.,.
2000,Liechtenstein 2000,.,.,.,.,.,.,.,.
2000,Sri Lanka 2000,203600,3,5.034,22,297000000,1011347606.31,4967.30,4.72
2000,Lesotho 2000,2000,0,3.962,.,.,47038342.45,23507.42,36.75
2000,Lithuania 2000,16600,1,4.201,4,6000000,760617197.71,45817.55,8.86
2000,Luxembourg 2000,1400,1,0.600,2,.,191718572.84,136844.09,1.87
2000,Latvia 2000,8500,1,0.882,5,3000000,100547917.76,11827.78,2.46
2000,Morocco 2000,240500,2,2.321,.,125000000,1083419522.10,4504.84,2.82
2000,Monaco 2000,.,.,.,.,.,.,.,.
2000,Moldova 2000,12900,1,0.395,1,.,8388670.29,650.23,1.11
2000,Madagascar 2000,28500,0,1.218,11,.,54825346.46,1923.63,6.73
2000,Maldives 2000,5000,6,.,.,.,.,.,.
2000,Mexico 2000,207800,1,0.486,4,238000000,3882333596.58,18682.94,2.40
2000,Marshall Islands 2000,.,.,.,.,.,.,.,.
2000,Macedonia 2000,23500,3,1.851,.,14000000,105075576.46,4471.11,1.58
2000,Mali 2000,15200,1,1.645,16,7000000,66227138.70,4356.76,11.95
2000,Malta 2000,2100,1,0.641,.,0,36714587.43,17474.82,1.16
2000,Myanmar 2000,429100,2,2.305,.,16000000,.,.,.
2000,Montenegro 2000,.,.,.,.,.,.,.,.
2000,Mongolia 2000,16300,2,2.134,10,.,39343868.27,2413.59,3.14
2000,Mozambique 2000,6100,0,1.104,.,0,55680754.03,9126.50,33.04
2000,Mauritania 2000,20700,3,2.928,.,31000000,51004162.67,2463.85,3.84
2000,Mauritius 2000,1800,0,0.204,.,.,11042309.11,6131.21,1.35
2000,Malawi 2000,6000,0,0.673,.,.,16856021.00,2808.87,12.55
2000,Malaysia (-1965) 2000,.,.,.,.,.,.,.,.
2000,Malaysia (1966-) 2000,116100,1,1.635,10,28000000,1861390499.33,16032.51,3.30
2000,Namibia 2000,9100,1,2.364,8,.,134929935.71,14825.84,4.93
2000,Niger 2000,10700,0,1.117,.,.,31297190.36,2924.70,11.71
2000,Nigeria 2000,106500,0,0.795,.,36000000,539230843.66,5063.15,9.17
2000,Nicaragua 2000,16000,1,0.603,5,.,32650869.11,2040.55,1.90
2000,Netherlands 2000,57100,1,1.447,4,125000000,9185578912.73,160865.46,4.03
